umap1,umap2,cell_type,sample,annotation_source
17.754622,10.530277,Stromal,E15S,transferred
-3.1587484,3.8810716,Il1b+ TAM,E15S,transferred
-5.919595,3.6645293,C1qc+ TAM,E15S,transferred
18.63474,10.133878,Stromal,E15S,transferred
16.091866,11.592046,Stromal,E15S,transferred
-0.40439942,1.6378881,Monocyte,E15S,transferred
-1.7405164,0.9854897,Monocyte,E15S,transferred
-1.6226431,4.9643683,Resident Macrophage,E15S,knn
2.2873123,15.040058,NK,E15S,transferred
-5.8449225,1.5914153,Resident Macrophage,E15S,transferred
17.766422,10.774861,Tumor,E15S,transferred
24.312435,4.8310933,Tumor Proliferating,E15S,transferred
23.950752,3.226889,CAF,E15S,transferred
-5.829626,5.448844,C1qc+ TAM,E15S,transferred
1.7141814,-8.401746,Neutrophil,E15S,transferred
-4.29841,4.750419,Resident Macrophage,E15S,transferred
24.991026,5.562664,Tumor,E15S,transferred
23.86068,5.47731,Tumor Proliferating,E15S,transferred
-5.993059,5.3671947,Resident Macrophage,E15S,transferred
-0.7146755,-7.6270022,Neutrophil,E15S,transferred
1.5748216,-8.750782,Neutrophil,E15S,transferred
-3.752633,0.5150133,Monocyte,E15S,transferred
19.21677,7.21605,Hypoxic Tumor,E15S,knn
16.991632,7.7920475,Hypoxic Tumor,E15S,transferred
24.875107,4.5887012,CAF,E15S,transferred
0.8210343,-5.949661,Neutrophil,E15S,transferred
-0.8530112,2.7986305,Monocyte,E15S,transferred
-4.4159346,2.3840446,Il1b+ TAM,E15S,transferred
3.2189133,-7.237708,Neutrophil,E15S,transferred
-4.3582644,2.9839354,Il1b+ TAM,E15S,transferred
15.6397505,11.086675,Stromal,E15S,transferred
-4.9951463,3.7863874,Resident Macrophage,E15S,transferred
25.832226,3.857775,Tumor,E15S,transferred
26.074804,5.028035,Tumor,E15S,transferred
19.31893,7.101017,Hypoxic Tumor,E15S,knn
25.937885,4.0680847,Tumor,E15S,knn
2.444954,15.56209,NK,E15S,transferred
-5.367702,4.190713,Resident Macrophage,E15S,transferred
-6.5891204,1.8679057,C1qc+ TAM,E15S,transferred
16.4026,10.010451,Stromal,E15S,transferred
25.48438,4.699911,CAF,E15S,transferred
16.63512,10.73492,Stromal,E15S,transferred
25.70687,3.1445763,CAF,E15S,transferred
-3.4600449,2.9543364,Spp1+ TAM,E15S,transferred
19.041275,9.558656,Stromal,E15S,transferred
25.828136,3.7844949,CAF,E15S,transferred
-5.491354,3.017355,Il1b+ TAM,E15S,transferred
-4.8181562,2.8786805,C1qc+ TAM,E15S,transferred
26.017542,4.351908,CAF,E15S,transferred
2.40075,-7.9956193,Neutrophil,E15S,transferred
25.700062,5.975715,Stromal,E15S,transferred
1.103379,-8.013354,Neutrophil,E15S,transferred
26.378181,3.4135375,Tumor,E15S,transferred
25.714043,5.6969953,Tumor,E15S,transferred
2.5022151,-7.788544,Neutrophil,E15S,transferred
0.11628703,-5.6948924,Monocyte,E15S,transferred
-1.0450832,2.9126444,Monocyte,E15S,transferred
27.255436,4.0366054,Tumor,E15S,transferred
-4.1667614,0.474622,Spp1+ TAM,E15S,transferred
26.151691,3.8637123,Tumor,E15S,transferred
26.174452,3.225512,Tumor,E15S,transferred
-2.696457,3.089799,Monocyte,E15S,transferred
25.260408,5.636645,Tumor,E15S,transferred
-4.5562224,3.743829,Resident Macrophage,E15S,transferred
17.391422,10.133456,Stromal,E15S,transferred
2.3147304,14.906099,NK,E15S,transferred
24.891544,2.911341,Tumor,E15S,transferred
22.95671,5.5901713,Tumor Proliferating,E15S,transferred
26.86452,4.377943,Tumor,E15S,transferred
-3.7414098,4.9165463,C1qc+ TAM,E15S,transferred
2.5068834,-7.5227227,Neutrophil,E15S,transferred
23.025616,3.562617,Tumor Proliferating,E15S,transferred
-0.762627,0.59174484,Monocyte,E15S,transferred
0.5068535,-7.782322,Neutrophil,E15S,transferred
-5.7717476,4.8866644,C1qc+ TAM,E15S,transferred
-5.4888754,4.424145,Resident Macrophage,E15S,transferred
25.890205,3.8330052,Tumor,E15S,transferred
-0.31744048,1.7488691,Monocyte,E15S,transferred
16.87723,10.45154,Stromal,E15S,transferred
16.433378,9.902052,Stromal,E15S,transferred
26.011265,3.777486,Tumor,E15S,transferred
2.4579363,-6.9793606,Neutrophil,E15S,transferred
17.897041,10.392452,Stromal,E15S,transferred
18.721535,9.3951845,Tumor Proliferating,E15S,transferred
-3.1659527,2.0744448,Il1b+ TAM,E15S,transferred
1.6444942,-7.925017,Neutrophil,E15S,transferred
-4.6049657,4.0152,C1qc+ TAM,E15S,transferred
24.551193,3.223074,CAF,E15S,transferred
22.564108,4.358146,Tumor Proliferating,E15S,transferred
17.997519,10.981314,Stromal,E15S,transferred
0.21468565,-6.3671904,Il1b+ TAM,E15S,transferred
16.648518,10.614055,Stromal,E15S,transferred
-5.596531,5.090431,C1qc+ TAM,E15S,transferred
24.579502,4.636418,Tumor Proliferating,E15S,transferred
-5.2264338,1.5359203,Il1b+ TAM,E15S,transferred
1.3780864,14.272983,NK,E15S,transferred
-2.5032651,1.2150326,Monocyte,E15S,transferred
0.51737785,0.5291588,Monocyte,E15S,transferred
18.876148,8.931113,Stromal,E15S,transferred
17.964766,10.475883,Stromal,E15S,transferred
25.961967,3.251913,Tumor,E15S,transferred
-4.955266,4.69896,Resident Macrophage,E15S,transferred
-2.66287,3.9946158,C1qc+ TAM,E15S,transferred
25.477083,2.9507778,Tumor,E15S,transferred
-4.7308125,0.9963855,Spp1+ TAM,E15S,transferred
-5.133163,2.3910198,C1qc+ TAM,E15S,transferred
23.607681,3.4869888,Tumor Proliferating,E15S,transferred
-3.2659326,2.9259129,Il1b+ TAM,E15S,transferred
16.233143,6.5327573,Hypoxic Tumor,E15S,transferred
1.7427518,-8.362382,Neutrophil,E15S,transferred
-1.6327593,3.0065365,Resident Macrophage,E15S,transferred
-5.543971,2.6216583,C1qc+ TAM,E15S,transferred
-1.6945443,3.222568,Monocyte,E15S,transferred
-5.312414,2.6231842,Il1b+ TAM,E15S,transferred
23.076706,3.6537786,Tumor Proliferating,E15S,transferred
-5.940857,5.3955336,C1qc+ TAM,E15S,transferred
-3.261223,2.9296012,C1qc+ TAM,E15S,transferred
19.65247,7.379257,Hypoxic Tumor,E15S,knn
-5.176264,3.570098,Resident Macrophage,E15S,transferred
19.106647,9.491818,Stromal,E15S,transferred
-6.729526,2.299506,C1qc+ TAM,E15S,transferred
16.550514,10.482877,Stromal,E15S,transferred
17.157196,11.091012,Stromal,E15S,transferred
-3.0583541,4.955964,C1qc+ TAM,E15S,transferred
19.02635,7.600432,Tumor Proliferating,E15S,knn
23.337433,5.4760036,Tumor Proliferating,E15S,transferred
26.856033,3.4586546,Tumor,E15S,transferred
-5.6383615,3.4543886,C1qc+ TAM,E15S,transferred
17.485958,9.556846,Stromal,E15S,transferred
17.975424,10.581468,Stromal,E15S,transferred
3.2778614,-6.9667373,Neutrophil,E15S,transferred
-4.190728,2.8407273,Resident Macrophage,E15S,transferred
22.862661,4.758186,Tumor Proliferating,E15S,transferred
16.420683,9.928796,Stromal,E15S,transferred
-0.48173106,-8.317378,Neutrophil,E15S,knn
2.2035248,15.250217,NK,E15S,transferred
25.812757,4.8218937,Tumor,E15S,transferred
-4.7014437,4.4773045,C1qc+ TAM,E15S,transferred
-5.632428,3.1837091,Resident Macrophage,E15S,knn
26.175049,4.645922,CAF,E15S,transferred
-0.9933567,2.6955492,Monocyte,E15S,transferred
1.9452139,-8.245099,Neutrophil,E15S,transferred
-3.374561,2.3275106,Il1b+ TAM,E15S,transferred
25.385406,4.8491387,CAF,E15S,transferred
-2.251428,3.8868725,Monocyte,E15S,transferred
-6.171588,3.0487545,Resident Macrophage,E15S,transferred
26.129398,2.8986864,Tumor,E15S,transferred
17.738409,8.954367,Stromal,E15S,knn
17.958912,6.5896945,Hypoxic Tumor,E15S,knn
-1.2841591,10.70923,B,E15S,transferred
2.3301692,15.465632,NK,E15S,transferred
-4.2993693,3.9569018,Il1b+ TAM,E15S,transferred
-3.3388019,4.103393,C1qc+ TAM,E15S,transferred
25.442003,2.9384599,CAF,E15S,transferred
18.184856,6.7052646,Hypoxic Tumor,E15S,transferred
26.19648,3.9067087,Tumor,E15S,transferred
5.395093,9.920526,B,E15S,transferred
27.21128,4.572203,Tumor,E15S,transferred
2.462238,-9.18104,Neutrophil,E15S,transferred
2.1606112,-7.4095526,Neutrophil,E15S,transferred
-1.0507547,2.3670657,Monocyte,E15S,transferred
-2.3820353,3.6255214,C1qc+ TAM,E15S,transferred
-1.2538426,10.677418,B,E15S,transferred
24.421423,3.8690174,CAF,E15S,transferred
1.1731718,-5.8789535,Neutrophil,E15S,transferred
23.00525,3.7528841,Tumor Proliferating,E15S,transferred
17.696968,9.993141,Stromal,E15S,transferred
-1.1065347,2.682919,Monocyte,E15S,transferred
26.58141,3.2940395,Tumor,E15S,transferred
25.720867,5.5038643,Tumor,E15S,transferred
16.681852,8.453697,Hypoxic Tumor,E15S,transferred
23.901861,4.818953,Tumor Proliferating,E15S,transferred
-5.4657054,4.9988256,C1qc+ TAM,E15S,transferred
0.49468797,-5.219855,Monocyte,E15S,transferred
26.611084,3.9332683,Tumor,E15S,transferred
25.332611,4.801678,CAF,E15S,transferred
16.428183,7.747541,Hypoxic Tumor,E15S,transferred
-5.720556,1.9194534,Resident Macrophage,E15S,transferred
18.237333,8.62771,Stromal,E15S,transferred
-6.03589,2.916929,Resident Macrophage,E15S,transferred
25.254116,3.3076065,Tumor,E15S,transferred
16.47954,11.38341,Stromal,E15S,transferred
18.168974,7.7893586,Hypoxic Tumor,E15S,knn
17.800196,10.961631,Stromal,E15S,transferred
0.011119378,4.6974754,B,E15S,transferred
1.9637417,14.966329,NK,E15S,transferred
1.6181406,-7.743014,Neutrophil,E15S,transferred
1.372567,-7.791453,Neutrophil,E15S,transferred
-3.9097147,5.3029284,C1qc+ TAM,E15S,transferred
17.65176,9.941826,Stromal,E15S,transferred
26.47576,3.9628825,Tumor,E15S,transferred
-3.479273,3.391746,C1qc+ TAM,E15S,transferred
0.54785466,-7.709789,Neutrophil,E15S,transferred
-6.2622585,4.697339,Resident Macrophage,E15S,transferred
-6.591329,2.309801,C1qc+ TAM,E15S,transferred
24.74299,2.9884772,Tumor,E15S,transferred
-4.9982157,3.5913281,Resident Macrophage,E15S,transferred
16.552792,6.3480186,Hypoxic Tumor,E15S,knn
17.499304,8.968339,Stromal,E15S,transferred
16.768648,9.939409,Stromal,E15S,transferred
2.2801108,-7.402742,Neutrophil,E15S,transferred
0.58611363,-8.004577,Neutrophil,E15S,transferred
-5.960851,1.636641,Resident Macrophage,E15S,transferred
-4.596551,5.853048,C1qc+ TAM,E15S,transferred
26.501545,3.3259404,Tumor,E15S,transferred
-0.82231075,2.8722174,Monocyte,E15S,transferred
-1.3176178,2.4995854,Monocyte,E15S,transferred
24.3924,4.264093,CAF,E15S,transferred
-3.5462914,4.1379757,C1qc+ TAM,E15S,transferred
-3.9935403,3.610845,C1qc+ TAM,E15S,transferred
25.665102,3.8791995,Tumor,E15S,transferred
23.342302,5.149203,Tumor Proliferating,E15S,transferred
-0.55589074,2.0374076,Monocyte,E15S,transferred
15.489289,11.273923,Stromal,E15S,transferred
-6.4652658,2.8039258,Resident Macrophage,E15S,transferred
-4.0846553,4.0917425,C1qc+ TAM,E15S,transferred
0.32901365,-8.26111,Neutrophil,E15S,transferred
-5.0826373,3.4115047,Resident Macrophage,E15S,transferred
-3.9586787,5.0895324,C1qc+ TAM,E15S,transferred
-0.16457802,1.1765292,Resident Macrophage,E15S,transferred
25.139154,2.7637322,CAF,E15S,transferred
16.352255,8.574687,Hypoxic Tumor,E15S,knn
-5.694587,3.896932,Resident Macrophage,E15S,transferred
-0.7043403,2.1046557,Monocyte,E15S,transferred
2.4187224,-8.919294,Neutrophil,E15S,transferred
2.5625818,15.141722,NK,E15S,transferred
25.439228,4.181684,Tumor,E15S,transferred
2.4007592,-7.4896574,Neutrophil,E15S,transferred
-6.6093736,4.048661,Resident Macrophage,E15S,transferred
23.116806,5.1718082,Tumor Proliferating,E15S,knn
16.499487,11.124052,Hypoxic Tumor,E15S,transferred
-3.8172405,1.5943549,Spp1+ TAM,E15S,transferred
-2.806297,2.9391468,Monocyte,E15S,transferred
-5.727387,4.285982,Resident Macrophage,E15S,transferred
-1.7280632,4.868169,Resident Macrophage,E15S,knn
-3.6838753,3.9341853,C1qc+ TAM,E15S,transferred
15.415415,11.244244,Stromal,E15S,transferred
2.5585845,11.987856,Monocyte,E15S,transferred
17.706999,11.308253,Stromal,E15S,transferred
3.3527887,12.8824005,CD8 Exhausted Proliferating,E15S,transferred
26.123108,3.4576933,Hypoxic Tumor,E15S,transferred
23.600607,3.9364228,CAF,E15S,transferred
1.5279114,13.617664,NK,E15S,transferred
-5.6321774,4.218652,Resident Macrophage,E15S,transferred
-2.0412173,3.0601592,Resident Macrophage,E15S,transferred
-0.2985124,0.029035708,Monocyte,E15S,transferred
24.376686,3.1328943,Tumor,E15S,transferred
19.397755,8.835763,Stromal,E15S,transferred
2.7023017,-7.089292,Neutrophil,E15S,transferred
16.109278,10.931036,Stromal,E15S,transferred
-6.7931128,2.9570243,C1qc+ TAM,E15S,transferred
23.218851,5.4262185,Tumor Proliferating,E15S,transferred
-5.0802565,4.3038087,Resident Macrophage,E15S,transferred
1.7923446,14.089959,NK,E15S,transferred
16.469103,11.12622,Stromal,E15S,transferred
-5.257382,2.8868127,Il1b+ TAM,E15S,transferred
-1.8259304,0.76527864,Monocyte,E15S,transferred
19.67925,7.239603,Hypoxic Tumor,E15S,transferred
-0.35544574,1.5970707,Monocyte,E15S,transferred
0.6189128,0.94931424,Monocyte,E15S,transferred
24.854893,4.983692,CAF,E15S,transferred
-5.1257257,3.5688937,Resident Macrophage,E15S,transferred
-5.403085,1.2484151,C1qc+ TAM,E15S,transferred
16.488024,10.349721,Stromal,E15S,transferred
-1.5882756,1.3013256,Monocyte,E15S,transferred
17.615454,10.266262,Stromal,E15S,transferred
-3.761974,3.6502666,C1qc+ TAM,E15S,transferred
16.85995,7.8141813,Hypoxic Tumor,E15S,knn
-4.0050035,3.2211294,Il1b+ TAM,E15S,transferred
16.095085,7.350843,Hypoxic Tumor,E15S,transferred
3.0681498,11.157311,CD8 Exhausted Proliferating,E15S,transferred
0.37050205,-7.6615176,Neutrophil,E15S,transferred
-0.0050821267,-8.534403,Neutrophil,E15S,transferred
-1.0443028,2.6063228,Monocyte,E15S,transferred
17.147747,11.290751,Stromal,E15S,transferred
1.3562094,-7.3236856,Neutrophil,E15S,transferred
26.926638,3.97872,Tumor,E15S,transferred
-6.0150194,1.7845981,Resident Macrophage,E15S,transferred
-0.22279927,-5.709172,Neutrophil,E15S,transferred
-4.5890117,4.994987,C1qc+ TAM,E15S,transferred
-5.7403393,2.5670474,C1qc+ TAM,E15S,transferred
-4.40548,4.2320366,C1qc+ TAM,E15S,transferred
-0.99180406,2.6607323,Monocyte,E15S,transferred
1.7313324,-7.568197,Neutrophil,E15S,transferred
26.915005,3.7093463,Tumor,E15S,transferred
-4.349351,5.6146,C1qc+ TAM,E15S,transferred
-0.7949682,0.9591243,Monocyte,E15S,transferred
26.87834,4.806207,Tumor,E15S,transferred
18.811838,9.038012,Stromal,E15S,transferred
0.6066203,5.3083334,cDC,E15S,transferred
-4.335081,5.5151815,C1qc+ TAM,E15S,transferred
15.812555,11.211087,Stromal,E15S,transferred
-3.3176131,5.2959847,Il1b+ TAM,E15S,transferred
-5.446638,1.297707,Spp1+ TAM,E15S,transferred
1.4326739,-7.6964016,Neutrophil,E15S,transferred
23.531305,4.4400744,Tumor Proliferating,E15S,transferred
-5.0962315,2.8701375,Resident Macrophage,E15S,transferred
-3.780813,3.9615803,C1qc+ TAM,E15S,transferred
27.460056,3.4437397,Tumor,E15S,transferred
19.474895,8.85263,Stromal,E15S,transferred
-1.7422832,4.74389,Resident Macrophage,E15S,knn
23.27905,5.1911526,Tumor Proliferating,E15S,transferred
-5.949883,5.370782,Resident Macrophage,E15S,transferred
17.9386,10.873273,Stromal,E15S,transferred
25.83507,3.9478047,Tumor,E15S,transferred
26.41138,4.8545413,Tumor,E15S,transferred
16.308125,11.151563,Stromal,E15S,transferred
25.880203,5.0643053,Tumor,E15S,transferred
22.893026,4.132891,Tumor Proliferating,E15S,transferred
2.684091,-7.4604063,Neutrophil,E15S,transferred
-3.079998,4.1789856,C1qc+ TAM,E15S,transferred
-3.8636658,0.58739805,Spp1+ TAM,E15S,transferred
15.668545,11.363822,Stromal,E15S,transferred
-0.4634709,1.8403702,Monocyte,E15S,transferred
23.701395,3.792446,CAF,E15S,transferred
-4.9820714,5.0748205,C1qc+ TAM,E15S,transferred
23.485651,5.773957,Tumor Proliferating,E15S,transferred
23.408585,3.6758184,Tumor Proliferating,E15S,transferred
-5.830906,2.591636,Resident Macrophage,E15S,transferred
-0.56781036,0.90999967,Monocyte,E15S,transferred
-5.997121,2.773339,Resident Macrophage,E15S,transferred
-2.4040873,3.2464256,Resident Macrophage,E15S,transferred
5.35991,9.901541,B,E15S,transferred
-3.5535102,4.098821,C1qc+ TAM,E15S,transferred
-2.2370842,2.4678335,Monocyte,E15S,transferred
26.491327,4.382052,Tumor,E15S,transferred
-2.7418313,1.1572627,Il1b+ TAM,E15S,transferred
25.897882,3.4209185,Tumor,E15S,transferred
25.785131,4.3277216,CAF,E15S,transferred
18.528112,10.372029,Stromal,E15S,transferred
23.600061,4.0384955,Tumor Proliferating,E15S,transferred
-0.50894195,0.14171438,Monocyte,E15S,transferred
-5.2441845,1.4220353,Spp1+ TAM,E15S,transferred
0.07381667,-5.944916,Neutrophil,E15S,transferred
18.875637,8.72573,Stromal,E15S,transferred
17.695143,10.832278,Stromal,E15S,transferred
-1.5090363,0.87294024,Monocyte,E15S,transferred
-2.6355453,3.769879,C1qc+ TAM,E15S,transferred
-5.9354053,2.1984198,Resident Macrophage,E15S,knn
-5.6427283,3.3260846,Resident Macrophage,E15S,transferred
23.688353,4.0707664,Tumor Proliferating,E15S,transferred
-5.089336,3.5476067,C1qc+ TAM,E15S,transferred
-2.696872,3.5941846,Resident Macrophage,E15S,transferred
15.471214,11.476914,Stromal,E15S,transferred
17.728064,9.615551,Stromal,E15S,transferred
2.0211565,-8.3377285,Neutrophil,E15S,transferred
-3.8737988,3.7354903,Resident Macrophage,E15S,transferred
24.107967,4.5797114,Tumor Proliferating,E15S,transferred
25.713245,3.8727448,Tumor,E15S,transferred
23.950056,4.023798,CAF,E15S,transferred
16.206902,6.5176983,Hypoxic Tumor,E15S,transferred
0.9838435,-8.8164015,Neutrophil,E15S,transferred
-2.5779023,4.604729,Resident Macrophage,E15S,transferred
18.345129,8.465687,Stromal,E15S,transferred
-6.0461893,4.540279,Resident Macrophage,E15S,transferred
27.035433,4.5154057,Tumor,E15S,transferred
2.4113533,-7.3844147,Neutrophil,E15S,transferred
-5.1719522,2.2051363,Spp1+ TAM,E15S,transferred
23.925259,3.4589012,CAF,E15S,transferred
-3.4908166,3.6417632,C1qc+ TAM,E15S,transferred
24.537693,4.85718,Tumor Proliferating,E15S,transferred
26.83182,4.0318017,Tumor,E15S,transferred
-3.471003,2.1761937,Il1b+ TAM,E15S,transferred
0.83173674,-6.528536,Neutrophil,E15S,transferred
25.803064,4.0552754,Tumor,E15S,transferred
-6.629155,1.9518517,C1qc+ TAM,E15S,transferred
2.0155065,-7.8251286,Neutrophil,E15S,transferred
25.76248,5.721741,Tumor,E15S,transferred
-0.26644453,2.3085709,Monocyte,E15S,transferred
18.325577,8.779907,Stromal,E15S,transferred
26.161894,4.682323,Tumor,E15S,transferred
-0.68210286,0.2907829,Monocyte,E15S,transferred
-3.9704008,0.36295226,Spp1+ TAM,E15S,transferred
26.39264,4.1097565,Tumor,E15S,transferred
-1.9434007,5.0424867,Resident Macrophage,E15S,knn
-6.101117,2.1270754,Resident Macrophage,E15S,transferred
-3.1845696,2.818487,Il1b+ TAM,E15S,transferred
2.19555,-9.326759,Neutrophil,E15S,transferred
0.91004765,-8.6304245,Neutrophil,E15S,transferred
0.11159338,-8.109322,Neutrophil,E15S,transferred
-2.8373756,1.7585771,Il1b+ TAM,E15S,transferred
26.238632,4.776952,Tumor,E15S,transferred
24.115866,5.3868194,Tumor Proliferating,E15S,transferred
27.206232,5.055782,Tumor,E15S,transferred
-1.9570194,5.9303026,Spp1+ TAM,E15S,knn
-0.049225636,-8.788735,Neutrophil,E15S,knn
25.231602,3.2396817,Tumor,E15S,transferred
24.9086,4.624998,Tumor,E15S,transferred
0.32005066,-6.967632,Neutrophil,E15S,transferred
17.97897,9.435241,Stromal,E15S,transferred
23.989885,5.7478356,Tumor Proliferating,E15S,transferred
-1.9640467,4.9742947,Resident Macrophage,E15S,transferred
16.233831,6.688968,Hypoxic Tumor,E15S,knn
16.761581,7.367403,Hypoxic Tumor,E15S,transferred
17.54436,10.178942,Stromal,E15S,transferred
26.539948,4.393271,Tumor,E15S,transferred
-0.09900534,-7.959002,Neutrophil,E15S,transferred
25.17325,5.1510067,Tumor,E15S,transferred
-5.8763824,1.8147912,Spp1+ TAM,E15S,transferred
19.133734,8.745148,Stromal,E15S,transferred
1.4262977,-8.19331,Neutrophil,E15S,transferred
-4.4273767,1.6797458,Spp1+ TAM,E15S,transferred
-5.732756,1.8053584,Spp1+ TAM,E15S,transferred
26.37824,3.4597547,Tumor,E15S,transferred
17.88895,10.604514,Stromal,E15S,transferred
-0.034090456,-8.383517,Neutrophil,E15S,knn
-3.3877895,4.4872017,C1qc+ TAM,E15S,transferred
16.498747,10.79363,Stromal,E15S,transferred
-0.3598253,-8.352775,Neutrophil,E15S,transferred
16.528683,6.4214277,Hypoxic Tumor,E15S,transferred
3.2447119,12.206791,CD8 Exhausted Proliferating,E15S,transferred
22.81977,5.7095203,Tumor Proliferating,E15S,transferred
-4.939415,2.2792075,C1qc+ TAM,E15S,transferred
-6.888279,1.6554955,C1qc+ TAM,E15S,transferred
16.410242,7.8691,Hypoxic Tumor,E15S,transferred
-3.514117,3.2785413,Spp1+ TAM,E15S,transferred
18.964014,6.975552,Hypoxic Tumor,E15S,knn
18.288399,9.073831,Stromal,E15S,transferred
16.573174,6.424341,Hypoxic Tumor,E15S,knn
16.329239,6.731718,Hypoxic Tumor,E15S,transferred
17.784876,9.644893,Stromal,E15S,transferred
-1.7689482,2.1498392,Monocyte,E15S,transferred
-5.3521833,0.6930912,Spp1+ TAM,E15S,transferred
2.555276,-7.242205,Neutrophil,E15S,transferred
23.43167,4.4450154,CAF,E15S,transferred
-4.734967,3.4001493,C1qc+ TAM,E15S,transferred
25.397451,4.22804,Tumor,E15S,transferred
22.608967,4.171764,Tumor Proliferating,E15S,knn
0.36743557,5.036642,cDC,E15S,transferred
26.044819,3.453554,Tumor,E15S,transferred
-3.493725,4.1279535,C1qc+ TAM,E15S,transferred
0.39496556,-8.411492,Neutrophil,E15S,transferred
-3.3843257,4.491302,Resident Macrophage,E15S,transferred
2.4980202,-7.243826,Neutrophil,E15S,transferred
19.324154,9.06882,Stromal,E15S,transferred
17.56506,9.535094,Stromal,E15S,transferred
