gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Rps18,-0.6705570220947266,2.068272352218628,2.7388293743133545,0.8873239436619719,0.9902755267423015,8.808638941735831e-05,0.35234555766943326
2410006H16Rik,-0.5310094952583313,0.7579501271247864,1.2889596223831177,0.6197183098591549,0.9327390599675851,8.82014925812646e-05,0.3528059703250584
Exosc8,-0.22711603343486786,0.20412172377109528,0.43123775720596313,0.39436619718309857,0.7374392220421394,8.92246601884743e-05,0.35689864075389716
Ms4a6d,0.1600293070077896,0.2872350811958313,0.1272057741880417,0.5211267605633803,0.2917341977309562,8.946670528938325e-05,0.357866821157533
S100a6,-0.7367689609527588,2.629121780395508,3.3658907413482666,0.9436619718309859,0.993517017828201,9.595517586288319e-05,0.38382070345153274
Chchd2,-0.5493943691253662,1.1526029109954834,1.7019972801208496,0.7464788732394366,0.9432739059967585,0.00010091904869056827,0.4036761947622731
Ddit3,-0.22103771567344666,0.3173186480998993,0.538356363773346,0.4507042253521127,0.7811993517017828,0.00010438557199906295,0.4175422879962518
Dnajc3,-0.17641186714172363,0.4423965811729431,0.6188084483146667,0.5774647887323944,0.8638573743922204,0.00010882290482623135,0.4352916193049254
Klf2,-0.3795257806777954,0.3940889835357666,0.773614764213562,0.4788732394366197,0.8038897893030794,0.00010967025248909258,0.4386810099563703
Selenom,-0.3535858988761902,0.7235453724861145,1.0771312713623047,0.5774647887323944,0.8687196110210696,0.0001138169849348003,0.4552679397392012
H3c3,-0.1909489780664444,0.07981278002262115,0.27076175808906555,0.14084507042253522,0.40032414910858993,0.0001156936034852918,0.4627744139411672
Atp6v1b2,-0.19532060623168945,0.3262737989425659,0.5215944051742554,0.5211267605633803,0.8152350081037277,0.0001190176454538395,0.476070581815358
Eloa,-0.09709841012954712,0.3312879502773285,0.4283863604068756,0.4788732394366197,0.7982171799027553,0.0001197972150817834,0.4791888603271336
Sgms2,-0.15679079294204712,0.1965724229812622,0.3533632159233093,0.352112676056338,0.6215559157212318,0.00012169025672367363,0.4867610268946945
