gene,r_vres,pval,padj
Acat1,-0.18409536512707267,1.6484221917011826e-17,9.379358132012419e-17
Maged1,-0.18419493187475275,1.583063356458985e-17,9.020304025407321e-17
Mrpl24,-0.1846846281284958,1.2969974951421819e-17,7.432650401960927e-17
Prkar1a,-0.1850670822147431,1.1096071691470547e-17,6.386228311637726e-17
Gpx1,-0.185433363547011,9.552736686434403e-18,5.5138451292550667e-17
Ap2s1,-0.18556601696562897,9.047718255164861e-18,5.237463534104116e-17
Hsbp1,-0.18567295368607029,8.659852489263283e-18,5.0202043416019037e-17
Ldha,-0.18586310860874816,8.010240641685056e-18,4.650357411718466e-17
Mpc2,-0.1858784756281119,7.959893338120286e-18,4.6278449640234227e-17
Arpc4,-0.1862407460689519,6.859368559158199e-18,3.9996318129202324e-17
Alyref,-0.18658416866447836,5.955272448387852e-18,3.508260647062063e-17
Mydgf,-0.18689135500080678,5.246813624402175e-18,3.1000375919658344e-17
Ly6e,-0.18710682873205042,4.8001580500869434e-18,2.8403302071520376e-17
Mrpl13,-0.1871313504665827,4.751767595889216e-18,2.8158622790454616e-17
Tpm2,-0.18768392209666346,3.780400985702015e-18,2.2468950880844074e-17
Rnh1,-0.18772603650272507,3.71497408725439e-18,2.2112940995561846e-17
Tmem126a,-0.1881203252143131,3.15415797244443e-18,1.8858941539279105e-17
Tsn,-0.18814946724111792,3.1161923316607053e-18,1.865983432132159e-17
Romo1,-0.18816247204101452,3.0993957728940612e-18,1.858708109681596e-17
Tma7,-0.1881786483887708,3.078627558845355e-18,1.8490255608680813e-17
Tuba1b,-0.18819197184119782,3.0616252317650722e-18,1.8415790867759832e-17
Dbi,-0.18822073149818214,3.0252396321153698e-18,1.822433513322512e-17
Taldo1,-0.18823038742351014,3.0131192575103314e-18,1.817869838618601e-17
Ctsz,-0.18828607393387067,2.9441491998137302e-18,1.7789421146910758e-17
Tmem176b,-0.1884175394804957,2.7874423420927646e-18,1.686803232733897e-17
Lsm5,-0.18844577372402027,2.7548763206697925e-18,1.6696220125271468e-17
S100a6,-0.18846967663861683,2.7275997939174883e-18,1.6555992679317077e-17
Atp6v1g1,-0.1885406985810802,2.6481163032761206e-18,1.6097971448487056e-17
Rpl35,-0.18857147902027266,2.6143826369313228e-18,1.5941357542264165e-17
Grpel1,-0.1886710434473179,2.508143114093865e-18,1.531690451355032e-17
Mrpl17,-0.18868323351046146,2.495432094342785e-18,1.5262581616775443e-17
Txnl4a,-0.18889002413968142,2.2892394781188224e-18,1.4022906450957565e-17
Mrpl22,-0.18905538920436313,2.136529289535122e-18,1.3107541653589706e-17
Timp2,-0.18938509138569287,1.8614369042854776e-18,1.1472646559540694e-17
Rplp2,-0.18946815072470077,1.7978392410264737e-18,1.109777309275601e-17
Anxa5,-0.1895746612966723,1.7194143941293978e-18,1.0646528756219181e-17
Eif6,-0.18960993167726642,1.6941960857120599e-18,1.0506642392012775e-17
Rps19,-0.18983824520995063,1.539555501168594e-18,9.577328156569791e-18
Commd3,-0.1899301068430223,1.4813428153627983e-18,9.22955025148161e-18
H2az2,-0.1899705062580872,1.4564345505987702e-18,9.088515136341779e-18
Uqcr11,-0.1902887596246821,1.2741410976160526e-18,7.97584411653241e-18
Aga,-0.19038979459361854,1.2211239882425022e-18,7.655949769545469e-18
Arl3,-0.1904031366892707,1.2142876216163187e-18,7.625040010149567e-18
Plin3,-0.19060916158999164,1.1133939518605672e-18,7.002477684657655e-18
Commd1,-0.19077606982799186,1.0377612266187177e-18,6.547389442389386e-18
Fau,-0.1908874414760402,9.901385858025478e-19,6.2567999102846624e-18
Rpl22,-0.1909769366241409,9.53438921383408e-19,6.043986823349655e-18
Pcolce,-0.19185317600901597,6.580582609992614e-19,4.198138826151587e-18
Dpm3,-0.1924108690373746,5.192445396603284e-19,3.323165053826102e-18
Reep5,-0.19253558246471167,4.924019209228216e-19,3.156422570018087e-18
Plp2,-0.19269881285381033,4.593294057762593e-19,2.9491454624478933e-18
Rab11a,-0.19287227363312034,4.265861391387197e-19,2.7433192227570397e-18
Cacybp,-0.19316937661380768,3.757727437471952e-19,2.4282568255069158e-18
Cct7,-0.19322581322209603,3.668192392322439e-19,2.374234558137501e-18
S100a10,-0.1932275565742363,3.665460413842247e-19,2.374234558137501e-18
Snu13,-0.1933369044369403,3.4980582874902203e-19,2.271466420448195e-18
Cfap36,-0.19364086731673985,3.071353465466969e-19,2.000881736460566e-18
Rps23,-0.1936755299794202,3.0260851734501288e-19,1.9778334466994306e-18
Rpl23a,-0.19376061758344976,2.9177378233580603e-19,1.9101393278939836e-18
Serf2,-0.19427538642718334,2.3393269323291537e-19,1.5365037322358974e-18
Cct2,-0.19432686943114968,2.2881235843318164e-19,1.5053444633761952e-18
Pdzd11,-0.1943681340847251,2.247883372609631e-19,1.4813070000722443e-18
Ier3ip1,-0.1944042066858815,2.213279263287352e-19,1.4633251327519682e-18
Rnf187,-0.19448175661987133,2.1406572997621007e-19,1.4200048422965843e-18
Rpl10a,-0.1947127443805689,1.9380025531298427e-19,1.2877093376278026e-18
Rer1,-0.19489103298326588,1.7946462578112172e-19,1.1984282189056542e-18
Vamp8,-0.19557651621237881,1.3346168930751027e-19,8.972214407227581e-19
Cycs,-0.19589322625531064,1.1635067881862492e-19,7.835062546708748e-19
Cuta,-0.19589902195814113,1.1605865540447647e-19,7.82857709305069e-19
Mrpl15,-0.19591598008210817,1.1520835105790568e-19,7.7843480444530875e-19
Ramp2,-0.1959636238266562,1.1285221080550878e-19,7.638051492758631e-19
Dctn2,-0.19609755860685443,1.0648062005760833e-19,7.219025088651413e-19
Ndufv1,-0.1961142166106392,1.0571342895752881e-19,7.17918023480671e-19
Smdt1,-0.19615476934581522,1.0386850275815027e-19,7.065884541370767e-19
Tomm6,-0.19639908383140495,9.340768267615752e-20,6.386850097515044e-19
Mlf2,-0.19708534031213237,6.927298645464485e-20,4.752863564641156e-19
Tmem50a,-0.19734925747983675,6.173214555805516e-20,4.2500616563204926e-19
Rnasek,-0.19750433291614988,5.768566202660216e-20,3.9851925406979035e-19
Cd47,-0.19753682860491362,5.68715371273941e-20,3.935746514006512e-19
Tbca,-0.1978289953887581,5.0043351810868794e-20,3.4692098309094485e-19
Atp6v0c,-0.19794330518004946,4.7598081406596194e-20,3.3054223199025134e-19
Rpl27a,-0.19794917294986433,4.7475796249316255e-20,3.302664086908957e-19
Tspan31,-0.19817338503003612,4.30286065106957e-20,2.998509164508411e-19
Rps17,-0.19850533177618182,3.718977848546373e-20,2.6006838101722886e-19
Anp32a,-0.1986483781945449,3.492178816142612e-20,2.449053355292105e-19
Rpl6,-0.19865898192936005,3.475921346739729e-20,2.4435299449839926e-19
Psmb7,-0.1991653456251508,2.7807555339774637e-20,1.9582785450545519e-19
Higd2a,-0.19919050541932598,2.750052268562142e-20,1.9400721471337865e-19
Lamtor1,-0.19920321046446546,2.7346754221588126e-20,1.9326328071793728e-19
Rps11,-0.199211195237474,2.725054994857369e-20,1.9292424742353058e-19
S100a1,-0.1992956834538872,2.6252861041261898e-20,1.8619050383873688e-19
Septin7,-0.19942008176952075,2.4849229708169832e-20,1.7654870130138424e-19
Gnai2,-0.19948493108263815,2.414718051048596e-20,1.7186605345541607e-19
Hpf1,-0.1996240326491649,2.2706711842026076e-20,1.619016887131984e-19
Aimp1,-0.19968814967660325,2.2071658823155674e-20,1.5765470587968338e-19
Trappc4,-0.19969542495413584,2.200071812841465e-20,1.574291100423231e-19
Rgs19,-0.19970891845488606,2.1869739861680017e-20,1.5677232875756284e-19
Micos10,-0.19981139420292843,2.089985711263964e-20,1.5035868426359455e-19
Selenom,-0.20000889870185784,1.9148912475662873e-20,1.3801018000477747e-19
H2-D1,-0.20020539949774163,1.7550863798159867e-20,1.269501902217712e-19
Pin1,-0.20021560853017645,1.7471539780303314e-20,1.266053607268356e-19
Tram1,-0.20025871139329374,1.714051800616061e-20,1.244320726400044e-19
Cnih1,-0.20025902531035902,1.713813005834334e-20,1.244320726400044e-19
Bax,-0.20042456523550095,1.5923595639853728e-20,1.1623062510842136e-19
Mrpl20,-0.2006055226861498,1.4693110473369165e-20,1.0783934292381038e-19
Uba52,-0.20095560664446352,1.2573248626423577e-20,9.245035754723219e-20
Psmc5,-0.2010552449824315,1.2027238716122004e-20,8.859844358100924e-20
Fh1,-0.20126954199638702,1.0931046009096083e-20,8.082104258111707e-20
Ywhaq,-0.20133904397809882,1.059719105467373e-20,7.84977115161017e-20
Rala,-0.20140522723088444,1.0288651424672451e-20,7.635362838346903e-20
Atpif1,-0.20155061602885244,9.641690798173713e-21,7.195291640428144e-20
Rpl27,-0.20159081352936017,9.470024804665726e-21,7.08039237732017e-20
Psmd10,-0.20184701569475966,8.444715586353172e-21,6.325629652699006e-20
Mrpl52,-0.20193859540386183,8.105499683529037e-21,6.094360664307547e-20
Bex3,-0.2019472901324429,8.074002669432423e-21,6.082111238743821e-20
Mrps35,-0.20200227707641885,7.87759280802792e-21,5.945353062662581e-20
Dctn3,-0.20213268136739448,7.43047489278593e-21,5.629147646049948e-20
Mrps33,-0.20245042271327643,6.443332049922667e-21,4.899872281310013e-20
Emc7,-0.20263534099957276,5.9297308593346096e-21,4.517890178540655e-20
Rnf7,-0.20263790403030257,5.922904313900031e-21,4.517890178540655e-20
Immt,-0.20266622937902312,5.847976018202567e-21,4.472639402066973e-20
Tmed9,-0.2028834794412621,5.3036009574912545e-21,4.0640620363917656e-20
Rps28,-0.20293579349991275,5.1801851259736404e-21,3.9847577892104925e-20
Banf1,-0.20300110842161165,5.030076284427957e-21,3.876744727882819e-20
Adh5,-0.20330897650137375,4.378443298651234e-21,3.387577020233063e-20
Mrpl57,-0.20349979124656675,4.017217632475001e-21,3.114122195717055e-20
Idh2,-0.2035509810547893,3.925429951251647e-21,3.048877632040114e-20
Nt5c,-0.2035651027480638,3.900475442969596e-21,3.0353894497817863e-20
Atp5g1,-0.20363084111659657,3.786357412492995e-21,2.952325467830795e-20
Ufc1,-0.20408030203464467,3.089809768046344e-21,2.4233802102324265e-20
Psmb9,-0.20459414362992806,2.4476041597879916e-21,1.92346102930294e-20
Eif3g,-0.20461711690249812,2.422204100319013e-21,1.907247323085837e-20
Serpinb6a,-0.20500770807859464,2.0281550684652834e-21,1.6001223419844447e-20
Npm1,-0.20517819216457184,1.8767025391693077e-21,1.483559319501429e-20
Rpl4,-0.20558318856930136,1.560290376048834e-21,1.2383256952768523e-20
Ube2m,-0.20563271807085864,1.5254111731310245e-21,1.2130506346966398e-20
Nenf,-0.20646596290721841,1.0419088324641754e-21,8.368745642282533e-21
Lgals1,-0.2065728348788507,9.920730111480692e-22,8.000588799581204e-21
Ndufs3,-0.20669098765177868,9.397168598512907e-22,7.609043399605592e-21
Ybx1,-0.2068935838106278,8.562256667993243e-22,6.961184282921336e-21
Rpl37,-0.2069648973230722,8.286179867774033e-22,6.750452030773143e-21
Cct5,-0.20705473405053437,7.950891958630791e-22,6.490524047861869e-21
Rpsa,-0.20714313791181305,7.6340559861619165e-22,6.24462657354758e-21
Bzw1,-0.20725390195344,7.254651379251808e-22,5.9464355567637765e-21
Ciao2b,-0.2072877509146418,7.142471478272202e-22,5.866506347656839e-21
H3f3a,-0.20765663070226706,6.0258059085063135e-22,4.959511035807665e-21
Apex1,-0.20774691776592866,5.779926196104122e-22,4.766949440085874e-21
Eif1ax,-0.20781409307674983,5.603448845371603e-22,4.630949458984795e-21
Nop10,-0.20799465027806918,5.155079526623755e-22,4.286968421308736e-21
Taf10,-0.20814157442479847,4.816564058910418e-22,4.030597538837171e-21
Rpl35a,-0.20876410517357097,3.609975703864068e-22,3.0528335762064e-21
Rexo2,-0.20881996590500296,3.517607153721326e-22,2.9810230116282423e-21
Gdi2,-0.20882156716590322,3.514994140600924e-22,2.9810230116282423e-21
Atp6v1f,-0.2088555557260972,3.4599806081842628e-22,2.9446643473908618e-21
Lamtor4,-0.20909613580747566,3.0941883999067363e-22,2.638966652372483e-21
3830403N18Rik,-0.20923689528664222,2.898189052644322e-22,2.4823889101878565e-21
Rpl12,-0.2092433260265611,2.8895340992340737e-22,2.4802867804584326e-21
Eif3m,-0.20981690518443652,2.2120945586348178e-22,1.911096810915609e-21
Shisa5,-0.2098647522628953,2.1632651692570756e-22,1.8729568564996327e-21
Fkbp2,-0.2098788831991887,2.1490491295027234e-22,1.8646847110652698e-21
Tmbim6,-0.21001537983914784,2.01640048287643e-22,1.753391724240374e-21
Ndufa1,-0.2100799312797585,1.956521862378226e-22,1.7087527182342585e-21
Vdac2,-0.21010620850461406,1.9326535961645138e-22,1.6916005218070143e-21
Nradd,-0.21023876050944684,1.8165743578651038e-22,1.5934862788290383e-21
Slc25a39,-0.21041966270410178,1.6692082916387225e-22,1.4706680983601079e-21
Tbcb,-0.21044180797838694,1.652001083014837e-22,1.4587206031036089e-21
Ppp1r14b,-0.21049299331736745,1.6128978485263769e-22,1.4273432287844042e-21
Ifi27,-0.21092045290086062,1.320138117316948e-22,1.1708542060460737e-21
Txnl1,-0.21188728604411616,8.378600094305247e-23,7.514439546462105e-22
Uqcrc2,-0.21209750839514835,7.587719387004562e-23,6.835783231535642e-22
Rpl39,-0.21248663574027837,6.313709729308363e-23,5.700866572738929e-22
Tagln2,-0.21258597701677434,6.02393502476682e-23,5.451524909291241e-22
Uqcrfs1,-0.21265624945595718,5.826937893635583e-23,5.28520443867173e-22
Txn2,-0.21272101934625345,5.651017407598793e-23,5.137288552362539e-22
Pfdn5,-0.21282653128653145,5.37562365916997e-23,4.8980625596081735e-22
Acp1,-0.212867858960581,5.271411977039568e-23,4.814074864876318e-22
Slirp,-0.21295764604506018,5.0518437838214994e-23,4.624113303269107e-22
Srsf9,-0.21319485961199058,4.5143378424321325e-23,4.160680039107956e-22
Gm10076,-0.21324026142720848,4.4181103235921396e-23,4.081395218098974e-22
Tmem147,-0.21329388932183793,4.307059446858377e-23,3.9880180063503497e-22
Tomm7,-0.21368332501636414,3.579371865600359e-23,3.353041560281367e-22
Prmt1,-0.21414943179465074,2.866827392198547e-23,2.698190486775103e-22
Cox6b1,-0.21431288014371014,2.6518065428991144e-23,2.5017042857538814e-22
Psmb6,-0.21439562645132088,2.5491162234074587e-23,2.410511795184358e-22
Cox7a2l,-0.21446049205643575,2.4713763233172458e-23,2.3425367993528393e-22
Rpl19,-0.21448649158911515,2.4408792703091088e-23,2.319125197443334e-22
Ola1,-0.2150060334248447,1.9038824680135135e-23,1.8175488954782945e-22
Erh,-0.21525175881588865,1.6924126849457097e-23,1.623417443593007e-22
Rpl23,-0.21529438786021482,1.6581699387362486e-23,1.5943941718617775e-22
Prdx5,-0.21559184667201317,1.4375810771602705e-23,1.38896722430944e-22
Idh3g,-0.21588457664026056,1.2489100459323364e-23,1.2154842296178457e-22
Sec61b,-0.2159978345007564,1.1826792887283874e-23,1.1538334524179388e-22
Sem1,-0.21617827652201105,1.0842705755310086e-23,1.0604113208127223e-22
Rpl14,-0.2162252950547223,1.0599876480437571e-23,1.0392035765134874e-22
Aurkaip1,-0.21640104014566136,9.738953437308534e-24,9.571453009639837e-23
Clic1,-0.216729241556722,8.31235188781907e-24,8.189509249082829e-23
Ndufa13,-0.21686036136317682,7.802087440936806e-24,7.705765373764747e-23
Cox7b,-0.21697236554454558,7.390852719823164e-24,7.317675960220956e-23
Rpl29,-0.21710726988173115,6.92393193750134e-24,6.872389019852448e-23
Tecr,-0.21723255571972702,6.516504913703064e-24,6.500254278008044e-23
Impdh2,-0.21729085956728425,6.335082533175771e-24,6.335082533175771e-23
Rpl8,-0.2174763118990651,5.790610606578342e-24,5.805123415116133e-23
Nme2,-0.21755649856618997,5.569781639490144e-24,5.597770491949894e-23
Rps20,-0.21778448397792546,4.9864432946545725e-24,5.024124226352214e-23
Srp14,-0.21799007046192007,4.512502830845974e-24,4.558083667521186e-23
Arf1,-0.21820512667469696,4.0644229251589064e-24,4.1158713166166136e-23
Rhox5,-0.21826472730687302,3.9482352884767815e-24,4.0083606989611993e-23
Rps16,-0.21826707455020272,3.943727405940672e-24,4.0083606989611993e-23
Rpl13a,-0.218431370024814,3.640536465069883e-24,3.724333979611133e-23
Atp5j2,-0.21854050387510304,3.452014385078873e-24,3.5405275744398697e-23
Lsm12,-0.21868056451629517,3.2241660788199393e-24,3.3238825554844735e-23
Mcrip1,-0.21890916659018078,2.883839577829197e-24,2.9807127419423227e-23
Gng5,-0.21899202860773087,2.7694728542668397e-24,2.8699200562350675e-23
Fkbp1a,-0.2190996850776005,2.6275669532309695e-24,2.737048909615593e-23
Chchd2,-0.21920197430436322,2.4994132965248823e-24,2.610353312297527e-23
Rps21,-0.21936802507445413,2.3044251685906884e-24,2.4130106477389407e-23
Gabarap,-0.2194490969249952,2.214773808254668e-24,2.3252218459366595e-23
Tmco1,-0.2198593315481831,1.8114284713190066e-24,1.9067668119147438e-23
Slc50a1,-0.21989534831353746,1.7797028284749057e-24,1.8783143308442277e-23
Snrpe,-0.22002610153879715,1.6690828253498506e-24,1.766225212010424e-23
Txndc17,-0.2200339559182826,1.6626589826826018e-24,1.7640944113343255e-23
Atp5mpl,-0.22012898226670014,1.5868526478369762e-24,1.6881411147201875e-23
Sh3bgrl3,-0.2203884376547278,1.3968617474512365e-24,1.4899858639479858e-23
Ergic3,-0.22091218066208657,1.0792951020024615e-24,1.1574210209141678e-23
Rpl34,-0.22103335470026525,1.0166783946919986e-24,1.093202574937633e-23
Rps18,-0.2212247591258118,9.25020882269179e-25,1.0000225754261395e-23
Mrps24,-0.2214080839286035,8.449196844068722e-25,9.159020969180186e-24
Copb2,-0.22160055543019036,7.682077385659452e-25,8.35008411484723e-24
Ndufs2,-0.22164285855471413,7.5229485321624065e-25,8.199398945136138e-24
Mrpl42,-0.22215565331734677,5.835029373687772e-25,6.4121201908656835e-24
Hadh,-0.2223032729113179,5.422835389712463e-25,5.975576187010978e-24
Atp5j,-0.22231808100725134,5.383113652838364e-25,5.948191881589353e-24
Uqcrh,-0.22256387543995523,4.764336672169755e-25,5.323281197955034e-24
Rps5,-0.2225708618472926,4.747819160829619e-25,5.319685334262879e-24
Ndufa6,-0.2227312288454798,4.383882274251905e-25,4.925710420507759e-24
Cavin3,-0.22304306271431668,3.7534699754537653e-25,4.229261944173257e-24
Aldoa,-0.22321502046237432,3.445146789617908e-25,3.892821231206676e-24
Rpl32,-0.22339240005987138,3.1533787420992835e-25,3.583384934203731e-24
Ubxn1,-0.22347201835324843,3.0305050293243577e-25,3.46243368726557e-24
Ssr2,-0.22380854798210328,2.5614272809621922e-25,2.94416928846229e-24
Emp3,-0.2239673015226124,2.365855302483252e-25,2.7350928352407536e-24
Psma3,-0.2240487165757395,2.2713709076555896e-25,2.6334735161224225e-24
Tmem258,-0.224106831033412,2.206222696650379e-25,2.5653752286632314e-24
Dap3,-0.22415516238914293,2.1534537423899654e-25,2.511316317655936e-24
Rps27l,-0.22451851578932253,1.7947922988553427e-25,2.0991722793629736e-24
Eif3h,-0.22457920089754307,1.7409497466976504e-25,2.042169790847684e-24
Atp5d,-0.22482845697341436,1.536078171849946e-25,1.8071507904117013e-24
Gpx8,-0.22500297773459205,1.4070325529764529e-25,1.6602154017421275e-24
Ndufab1,-0.22502216698575483,1.3935158925171235e-25,1.6491312337480751e-24
Abracl,-0.22512403016833454,1.3238892588605795e-25,1.5713819096268004e-24
Eef1d,-0.2254001556124963,1.152005366626083e-25,1.3714349602691465e-24
Mif,-0.2254657273281418,1.114551388681213e-25,1.3308076282760752e-24
Ndufa3,-0.22551691291287437,1.086155040085007e-25,1.3007844791437208e-24
Pafah1b3,-0.22558195177264262,1.0511048769651695e-25,1.2625884407990023e-24
Cstb,-0.22563855141851802,1.0215158745046375e-25,1.2307420174754669e-24
Selenow,-0.22569074470538697,9.949622751623445e-26,1.2023713295013227e-24
Med28,-0.22572762416812267,9.766129916181288e-26,1.1837733231734894e-24
Eef1g,-0.22580058063415587,9.412953767379139e-26,1.1444320689822662e-24
Dpy30,-0.225815137274708,9.344015179056672e-26,1.1395140462264233e-24
Ndufa11,-0.226008462113844,8.474509090671969e-26,1.036637197635715e-24
Cyc1,-0.22614269953448188,7.918394713063551e-26,9.715821733820308e-25
Eif3e,-0.2261775030274033,7.780212862292064e-26,9.57564659974408e-25
Pgls,-0.22624986303228817,7.500517924946783e-26,9.259898672773806e-25
Cox5b,-0.226362306053541,7.08552887958954e-26,8.774648767293547e-25
Sec11a,-0.22655442072937687,6.428470264709343e-26,7.9856773474650225e-25
Mrpl58,-0.22673393026319716,5.869225050798445e-26,7.359529844261372e-25
Cope,-0.2274114556952561,4.159931391362055e-26,5.249124784053066e-25
Ost4,-0.22743690938024672,4.10639174054716e-26,5.197964228540708e-25
Uqcrc1,-0.2274420028969375,4.095760212249843e-26,5.197964228540708e-25
